id,created_at,post_host,label,logits,text,likes_count,answers,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,,Length
17968988836366834,1615855835,ridecake,1,0.959,I would absolutely love one of these bikes and probably have one if the price tag wasn't so outta control here in Australia,1,[],3175815472,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/13102312_1168042579887147_628617927_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=4dYnEo7_HMkAX8Y69UU&tn=xdBZTW0ITqbdLD5k&ccb=7-4&oh=b31d98b35decc225b45f188c36f60d4a&oe=608C38AF&_nc_sid=9fb510,andy.rickard,,123
17932494625497455,1616116554,ridecake,1,0.989,I'd love to take some photos of that beauty. I hope someday I'll own one❤️ you have created a great machine 😍😍,0,[],1947018871,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/145477991_1099154307175075_1776087047296503919_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=w6cj2NRa808AX8Dfy5l&ccb=7-4&oh=af4a5e1eb5344b9e0abe3fc960de32ca&oe=6088A17A&_nc_sid=9fb510,tu_fotografo_en_madrid,,112
17921953150566843,1616603411,ridecake,1,0.768,"I don’t know what’s cooler, the story or the bikes—probably the story... Those bikes are pretty sexy, tho",1,[],1456684032,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/65276607_708733959563458_4852879493301272576_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=8H_riv_zHTUAX8U0OeB&ccb=7-4&oh=043bfa9b3b676cdc97692422c080880e&oe=608BD868&_nc_sid=9fb510,zdotldot,,105
18169354996099549,1616601673,ridecake,1,0.983,Awesome! On behalf of the animals thanks! Please Keep us posted with stories on these save animals,5,"[{'id': 17890620347010050, 'created_at': 1616602462, 'text': '@djalsostarring of course!', 'owner': {'id': '4129587352', 'is_verified': False, 'profile_pic_url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/41763516_1883180785105187_7316391293117005824_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=7VGGKWqfLKsAX8easfl&ccb=7-4&oh=2ec4b8c15e7641069d030cf87ebbf83c&oe=60890C32&_nc_sid=9fb510', 'username': 'ridecake'}, 'likes_count': 2}]",261371626,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/18580187_1530312147042071_9171395592474066944_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=1mAXlHfLY8AAX_42oRl&ccb=7-4&oh=d4b6a2c0e22c66ab89ed0244cb82b62c&oe=608C07BA&_nc_sid=9fb510,djalsostarring,,98
17895196297914032,1616000625,ridecake,0,0.261,Well for that it would be good to have b2b pro pricings and not b2c prices for professionals...,0,[],1233532189,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/35362663_624506074597938_7643297192639201280_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=HsuNVyhPNPQAX93cAIe&ccb=7-4&oh=89178af4b427c23e032ad5b649bd1324&oe=608BE2A6&_nc_sid=9fb510,hadrien_lf,,95
18145637830084792,1616691989,ridecake,1,0.703,Solar panels would also be good to charge them and provide power to any nearby communities,0,[],8713542985,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/85041662_142426493493876_5279028849944821760_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=28SrqS39IPYAX_ZXXqn&ccb=7-4&oh=af0023f89d652440051b9adbc1804c9c&oe=6089F967&_nc_sid=9fb510,leonardp2003,,90
17911524985711536,1616964091,ridecake,1,0.514,I filled out a few requests for financing on your website and never got an answer back,1,"[{'id': 18213365470056426, 'created_at': 1616964216, 'text': '@ekimrider thanks for reaching out! send me an email so we can take a look at it! Andrea@ridecake.com', 'owner': {'id': '4129587352', 'is_verified': False, 'profile_pic_url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/41763516_1883180785105187_7316391293117005824_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=7VGGKWqfLKsAX8easfl&ccb=7-4&oh=2ec4b8c15e7641069d030cf87ebbf83c&oe=60890C32&_nc_sid=9fb510', 'username': 'ridecake'}, 'likes_count': 0}]",3913637374,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/37870171_2125686997673224_6883392971169857536_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=ekzSqXccApwAX9yftHi&ccb=7-4&oh=fba3a6e65ffa6dd6fc5cd14cb9eae986&oe=608B697A&_nc_sid=9fb510,ekimrider,,86
18201700789012906,1615837275,ridecake,0,0.362,"The throttle on ‘speed 3’ is insane, & easily on the level of any gas-powered bike!",1,[],596792,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/10903609_1575984562632645_452232393_a.jpg?_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=2C2zvW-DflIAX9nxLu7&ccb=7-4&oh=fa2ab06762a0e51487d563b9301cdea1&oe=6089D8D6&_nc_sid=9fb510,adam_h_lewis,,83
17944680712446210,1616154833,ridecake,0,0.363,How much for one for these ? Rather this then a sur Ron. Please message back🙂,0,[],34718765620,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/164459848_585948375694712_5605060160241748229_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=D_nEv_w3riEAX99dDQS&ccb=7-4&oh=dc38bce683694fa081bab0dfc26b6981&oe=608A5D2E&_nc_sid=9fb510,ebikeldn,,78
17894589751937257,1616088244,ridecake,1,0.654,Optisch so gelungen! Nur schade das man sich das zurzeit nicht leisten kann.,1,[],256707369,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/122172287_357836228860177_1992956192315648934_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=cqNoeD7vxp8AX-leOqd&ccb=7-4&oh=c01cd75de2dc3884514d22fabb403ec0&oe=608B5AD8&_nc_sid=9fb510,jooonnaz,,76
17861372708500179,1615891161,ridecake,1,0.992,"Wow! This looks so cool, got my fingers crossed one day I'll be riding one!",1,[],46563399989,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/159252271_986662898533907_6216492971499461804_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=F9NFu7BEAOAAX8Wb8NP&ccb=7-4&oh=45f66c3f44050a5c4003d920ecfd03f9&oe=608BDDD3&_nc_sid=9fb510,sustainimpact,,75
17866429133386764,1615986864,ridecake,1,0.944,Let me know when you’re looking for a representative in western Canada eh?!,1,[],14422686,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/138935338_1104218166692939_328004198584075673_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=gw7dQrQcU2kAX_tJCsS&ccb=7-4&oh=a40ccac57814741aed3cb6f48212357a&oe=6088F8BF&_nc_sid=9fb510,ride_stuff,,75
17879036477150804,1616641040,ridecake,0,0.179,"I respect your initiatives to stop poaching but cmon $25,000 for an ebike?",0,[],519262695,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/73401813_500734810650998_7206332511343869952_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=wQTm8IuVuO4AX-F7P_j&ccb=7-4&oh=29a2a54d3841c210a64c77fa40976942&oe=608965D8&_nc_sid=9fb510,gabe.02,,74
18148874587131569,1615909840,ridecake,0,0.01,That's the ugliest ebike yet. Alta got this company beat by a HUGE margin,0,[],4577874987,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/110055169_600042857604086_3220224734706762342_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=DfcaTyEdv7UAX86WoRm&ccb=7-4&oh=7dab123195a6ee81ebcb74915122d99a&oe=608905C1&_nc_sid=9fb510,justin.gregersen,,73
17888623643054315,1616093531,ridecake,1,0.834,Will this version of the bush bike be available to the general public? 😍,1,"[{'id': 18059159839280246, 'created_at': 1616094345, 'text': '@petro_sanktus you can buy them package. 1 purchase = get 1, donate 1 to the wildlife collage - learn more at ridecake.com', 'owner': {'id': '4129587352', 'is_verified': False, 'profile_pic_url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/41763516_1883180785105187_7316391293117005824_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=7VGGKWqfLKsAX8easfl&ccb=7-4&oh=2ec4b8c15e7641069d030cf87ebbf83c&oe=60890C32&_nc_sid=9fb510', 'username': 'ridecake'}, 'likes_count': 2}, {'id': 17908683985725313, 'created_at': 1616094393, 'text': '@ridecake thanks! 😁', 'owner': {'id': '261521250', 'is_verified': False, 'profile_pic_url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/78836273_2104777642959038_2464368375208345600_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=HHweORjC1BMAX-vmh7j&ccb=7-4&oh=68c0ce399e173153756ad260c0091bff&oe=6089EDCB&_nc_sid=9fb510', 'username': 'petro_sanktus'}, 'likes_count': 1}]",261521250,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/78836273_2104777642959038_2464368375208345600_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=HHweORjC1BMAX-vmh7j&ccb=7-4&oh=68c0ce399e173153756ad260c0091bff&oe=6089EDCB&_nc_sid=9fb510,petro_sanktus,,73
17878914824232444,1616606006,ridecake,0,0.315,If they need any help “neutralizing poachers” I’ll book my own flight. ☠️,0,[],1035994057,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/128291043_201628648228444_406204067607452918_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=df6oWnGtDZUAX_ouFsN&ccb=7-4&oh=14d2f04965b4fb61a03a11f3484f2712&oe=608A5196&_nc_sid=9fb510,armoryvalentine,,73
17915502547626143,1616599617,ridecake,0,0.155,That is bad ass.  And I love the purpose .. help save these animals,1,[],195743101,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/71192933_410678236313783_3641342340917886976_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=rL97QJw1pFsAX-FLM7f&ccb=7-4&oh=7b29f2203de454ebb3a9a6964d5092db&oe=608AB83A&_nc_sid=9fb510,kd000555,,67
17861995433422221,1616626388,ridecake,1,0.978,The is huge and much needed contribution by  to help #stoppoaching,0,[],6249685117,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/132498346_218279239757082_476304569874339644_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=nl6t-M_BO1UAX8n-cj9&ccb=7-4&oh=5e44ba6d6e09add392ac163f962a235a&oe=6089EB1F&_nc_sid=9fb510,hdkosumba,,66
18099008365240572,1616718989,ridecake,0,0.116,So the quiet bikes allow poachers to sneak up on the animals? 😮😢,0,[],7985694641,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/90089881_548404529125900_2536183187629932544_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=QHHPc0ieRN4AX8GsygQ&ccb=7-4&oh=94ad9ec6f3028376ad5c490abc3acae9&oe=608B1B1A&_nc_sid=9fb510,dprmoto,,66
17960990893395939,1616615924,ridecake,1,0.935,Amazing! Well done 👏🏼  Does this mean you’ll be shipping to SA?,2,"[{'id': 17866844039400715, 'created_at': 1616616679, 'text': '@neilzaayman absolutely- order at ridecake.com 👍', 'owner': {'id': '4129587352', 'is_verified': False, 'profile_pic_url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/41763516_1883180785105187_7316391293117005824_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=7VGGKWqfLKsAX8easfl&ccb=7-4&oh=2ec4b8c15e7641069d030cf87ebbf83c&oe=60890C32&_nc_sid=9fb510', 'username': 'ridecake'}, 'likes_count': 2}]",421303161,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/37283329_636091600111400_3419372667214495744_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=EB2L8BRqK60AX_PpE8_&ccb=7-4&oh=07b7814d651119c1b08c14768f08226e&oe=608C2869&_nc_sid=9fb510,neilzaayman,,65
17890441648999537,1615989938,ridecake,0,0.383,Jag bor i Bilbao. Skulle kunna hjälpa er här i norra Spanien 👍,1,[],9266715361,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/46405117_1886104014791069_1966450772178632704_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=-dizyGJWzZsAX8T4kx8&ccb=7-4&oh=695be9915eb1e5cfe92d70a2a59800bf&oe=608B7B8F&_nc_sid=9fb510,marcus.moonchild.snowboards,,63
17898184660822384,1615576726,ridecake,1,0.508,Will it be able to carry a Kalk Charge inverter comfortably?😏,1,"[{'id': 17867203838375312, 'created_at': 1615578023, 'text': '@naterjohn there is room in the bags if needed 🤘⚡️', 'owner': {'id': '4129587352', 'is_verified': False, 'profile_pic_url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/41763516_1883180785105187_7316391293117005824_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=7VGGKWqfLKsAX8easfl&ccb=7-4&oh=2ec4b8c15e7641069d030cf87ebbf83c&oe=60890C32&_nc_sid=9fb510', 'username': 'ridecake'}, 'likes_count': 0}]",319448091,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/14478293_1320350551342402_7613714252473303040_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=PVOV3bKmT8oAX9k5vjS&ccb=7-4&oh=bd2c05ea27842a8a8dc524d440e0c272&oe=608A0385&_nc_sid=9fb510,naterjohn,,62
17842014425573201,1616750532,ridecake,1,0.58,Working on aircraft grade carbon fiber racks 🔥🔥 stay tuned,0,[],5522735051,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/126529619_3596206027068783_4845591714393572996_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=rx1cC_W5Ys4AX_3sTl8&ccb=7-4&oh=23e569ec9f03d6079e549d4727245611&oe=608B3209&_nc_sid=9fb510,davidxmerle,,60
17900410561797868,1616599039,ridecake,1,0.97,Love those news⭐️ Maybe the most important way to use Cake!,1,[],177896443,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/51699212_810006276003245_397283499922423808_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=iuZZjNlZdzoAX-8IjDs&ccb=7-4&oh=c01e2df660ba41482a3bae5b16ec3820&oe=608A512D&_nc_sid=9fb510,martinbovin,,59
17860281599450337,1615842948,ridecake,1,0.842,Im saving to celebrate my bday with a real Cake this yr!👏,1,[],35952460330,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/156040781_1118569861923916_5640407933018187167_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=_v5dvnP7XZ8AX8GUSh7&ccb=7-4&oh=59faa603680759c07f3a2147144ecf19&oe=608B679F&_nc_sid=9fb510,octtopuzx,,58
17913604636650209,1616670981,ridecake,0,0.07,Chunky tires! Are they wider then on normal Kalk bikes?,0,[],7623076959,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/50855063_548656555646453_6880725298262835200_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=nQWI6_q4e0YAX-iyuWw&ccb=7-4&oh=10f1075cbe36146aeb13e4f17393d000&oe=608C1E85&_nc_sid=9fb510,chainsawmill.sk,,55
17891461168902659,1615852591,ridecake,1,0.907,I rode one. Keep up the good work and I might buy one.,1,[],646793451,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/11849192_927486527319051_656940537_a.jpg?_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=Gh3WmTTS3AYAX8nb1n0&ccb=7-4&oh=48873776ad21a4e125689f546af722b1&oe=608C1772&_nc_sid=9fb510,urbanlog,,54
17889520235019307,1616114298,ridecake,1,0.846,"Nice, i want to see your bikes in Venezuela's roads🔥",1,[],2936910781,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/19761602_343312602768254_885517145700564992_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=_z7yblE9AOsAX-04zen&ccb=7-4&oh=0151c30588b25a98c58a3ed47a6a7761&oe=608BB9F0&_nc_sid=9fb510,zona_automovil,,53
17897700628885082,1615652399,ridecake,1,0.573,🔥  meets  meets    “match in heaven”  👏   👏  🔥,1,[],6936729006,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/26867712_400261330422168_8483271484385525760_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=XolGH-Sq9JkAX-S7zzv&ccb=7-4&oh=6dd03a92a2e00b8ca55e6bcb3405d08a&oe=608C3F35&_nc_sid=9fb510,mareksimko1,,50
17981280289352765,1615956651,ridecake,1,0.547,Lower the prices so people can actually afford it,0,[],229114884,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/120099942_336720697543128_938741334318077462_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=ezdkXIy5wRUAX9Mo1ZI&ccb=7-4&oh=19c41aea092f3db116720471d4c3d500&oe=6088CB40&_nc_sid=9fb510,mikebikes1,,49
17868673709356961,1616022537,ridecake,0,0.29,I would look 👀 so good in an orange jumper !! 🔥,1,[],12288184796,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/122090019_3359625964151871_5424681625673489088_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=LS6AIwUN_c0AX8AoSfW&ccb=7-4&oh=866cb5e80e9a16e6d4be47a5fb195041&oe=6089C278&_nc_sid=9fb510,thefullthrottlefamily,,49
17844901313538998,1616125894,ridecake,1,0.981,This is the best looking one I’ve seen. Just wow,3,[],175402289,TRUE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/26072279_936253146531861_5648081662974623744_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=DA1yQBJtSWsAX_0248a&ccb=7-4&oh=825850a4f80a121c3ea3bdd8589055d2&oe=6089C9EB&_nc_sid=9fb510,tylerhubbard,,48
17865116933414035,1615999408,ridecake,1,0.548,", kolla in dessa lirare, hur coola är inte dom?",1,[],176146381,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/65103281_374182509896304_1230312520313470976_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=UQ5RWg1kwtgAX_UIeIE&ccb=7-4&oh=6eb316c41c69379ba021b80e5916ae3c&oe=60897CDB&_nc_sid=9fb510,petergestrup,,47
17945123002450988,1616586175,ridecake,0,0.477,  follows you why are you not following back 🙄,0,[],7634354083,FALSE,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_ohc=mhDR9_0DpXIAX_4db20&ccb=7-4&oh=1d89d9ea067e6d9a387693da01d14e16&oe=608B680F&_nc_sid=276363&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,space._monkey._,,47
17929366258521507,1616840014,ridecake,1,0.981,Would love to try one of your amazing bikes 😍,0,[],216945624,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/101404878_253209879290772_8322236925482106880_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=MXNTA7iAWT0AX96zZ_g&ccb=7-4&oh=4fdc160875442a9636d733018dd52adf&oe=6089DA98&_nc_sid=9fb510,stenbraten,,46
18155393017131151,1616963950,ridecake,0,0.28,Hope my bikes not stuck on the Suez Canal 🥲🥲,1,[],229550892,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/80758604_587716898472541_4807306248158445568_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=xTD9muLZEwwAX8vGR0J&ccb=7-4&oh=e9684b04ba0a5ee28c07a1815e0da8c3&oe=608B2D27&_nc_sid=9fb510,the_fishersmith7,,46
17901395647754472,1615755895,ridecake,0,0.215,OMG!!!🔥🔥🔥🔥🔥🔥 You guys absolutely rule!,2,[],6431786,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/21147852_129086191061660_6292077370098581504_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=CuUiYa0IY_UAX_M_q1_&ccb=7-4&oh=5732e2a68d5fe0065690ae4b33190f70&oe=608B5017&_nc_sid=9fb510,megalithicmag2025,,44
18080214397253032,1616598130,ridecake,1,0.775,Very smart solution to this problem 🔥🔥🙌🙌,1,[],14946661753,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/161377873_289441699242885_683895149932778982_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=DUfYYGLFPGkAX_qxN-Z&ccb=7-4&oh=e6273bd857aaf6415c5d2d527dbb8fcd&oe=608BA7D0&_nc_sid=9fb510,johnny_handz1995,,44
17937243370468609,1616159325,ridecake,1,0.8,"Would love to have a bike like this, damn🔥",0,[],216945624,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/101404878_253209879290772_8322236925482106880_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=MXNTA7iAWT0AX96zZ_g&ccb=7-4&oh=4fdc160875442a9636d733018dd52adf&oe=6089DA98&_nc_sid=9fb510,stenbraten,,43
17926197151534387,1616657140,ridecake,1,0.644,Color scheme and purpose on point! 👌🏻🤙🏻,1,[],5355827582,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/118149041_732596363984278_6474100746450044148_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=f-T7jhmK0RUAX8kcYzU&ccb=7-4&oh=a5837e42d533c3dc1716117b9c413839&oe=60892A4B&_nc_sid=9fb510,gorm_moto,,43
17866611836471076,1616598814,ridecake,1,0.974,AMAZING!!! Beautiful bikes and project 😍❤️,1,[],8494560,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/19985853_336866630083225_13081972167409664_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=6QdE9K24i_QAX_YmM4Y&ccb=7-4&oh=c033813013e4b043c3b433beb8932206&oe=608921EE&_nc_sid=9fb510,klaraedhag,,43
17889522494044197,1616708554,ridecake,0,0.263,Ughhhh just PLEASE do a giveaway already!!!,0,[],856480356,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/123859002_700721724163731_9151528924901873762_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=HbiS5Ibl8g8AX_-ZKfE&ccb=7-4&oh=83986cfc78eba16ac65bbc7f5909ea1a&oe=608B27EA&_nc_sid=9fb510,rufusgriffin,,43
17907392605733863,1616280980,ridecake,1,0.769,Dm for your permanent blue check 🔵🔵✔️☑️,0,[],46156009108,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/161664594_116666023706085_1326065709028257959_n.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=OTEEbG5e3_kAX8Sx64N&ccb=7-4&oh=bd5bba0b825a0a61e1c338f7789a7e08&oe=608B1E81&_nc_sid=9fb510,blue.check56,,41
18103023790222328,1616601473,ridecake,0,0.355,A single sided front end would be cool 🤔,0,[],1378459612,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/10584780_638630712899813_195514507_a.jpg?_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=M1uqGp337ogAX-nl2jg&ccb=7-4&oh=a153e8a55d686e43f291f36b5bbde65e&oe=6088BB21&_nc_sid=9fb510,edwinbkeman,,41
17862347579400105,1615838729,ridecake,1,0.969,That is one nice looking race bike!! 😍,1,[],1524343400,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/14026562_616791095164867_1214285149_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=LNPSrCwktyUAX-A4y0R&ccb=7-4&oh=a97da413114852f301a199b67a68c1be&oe=608BA164&_nc_sid=9fb510,marcusmotodesign,,39
17908496611681250,1616598070,ridecake,1,0.553,Omg those shipping boxes are so handy🙌,3,[],3095422212,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/15624222_1188783357884813_4993567327539691520_a.jpg?tp=1&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=7QN5WOagCRUAX9LTsZv&ccb=7-4&oh=420aec1430bd1c44e84a46606aeef7b2&oe=608A5152&_nc_sid=9fb510,freeedomglider,,39
18092327929245951,1616006124,ridecake,1,0.925,Milan? i look forward for IT !!! ⚡️ 🔋,0,[],13155214,FALSE,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/10522813_1677624662461968_1774162689_a.jpg?_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=tp46kLQvUg8AX9QkY-q&ccb=7-4&oh=f17470405ac681b54cd0ac77139d08f2&oe=608C1D3E&_nc_sid=9fb510,nk_b,,38
